b,g,e,iter,time.taken
2,0.5,0.5,4,281200
2,0.5,0.5,4,503383
2,0.5,0.5,5,386453
2,0.5,0.5,5,524791
2,0.5,0.5,68,277287
2,1,-0.5,1,435435
2,1,-0.5,2,356597
2,1,-0.5,2,517179
2,1,-0.5,2,504965
2,1,-0.5,2,538397
2,1,-0.5,2,530353
2,1,-0.5,3,142018
2,1,-0.5,3,671460
2,1,-0.5,3,517874
2,1,-0.5,34,308179
2,1,-0.5,4,398205
2,1,-0.5,4,424624
2,1,-0.5,4,548682
2,1,-0.5,68,354057
2,1,0,1,521898
2,1,0,1,379838
2,1,0,1,476619
2,1,0,2,387323
2,1,0,2,455940
2,1,0,2,375124
2,1,0,2,410816
2,1,0,2,425115
2,1,0,2,386755
2,1,0,3,499840
2,1,0,3,403381
2,1,0,3,449534
2,1,0,3,139672
2,1,0,3,415123
2,1,0,34,465157
2,1,0,4,431818
2,1,0,4,403367
2,1,0,4,1076465
2,1,0,4,425227
2,1,0,5,372986
2,1,0,5,341413
2,1,0.5,1,600325
2,1,0.5,1,568721
2,1,0.5,1,547777
2,1,0.5,1,1142047
2,1,0.5,1,406628
2,1,0.5,2,486438
2,1,0.5,2,413857
2,1,0.5,2,461605
2,1,0.5,2,571684
2,1,0.5,3,415464
2,1,0.5,3,445379
2,1,0.5,3,153972
2,1,0.5,3,496870
2,1,0.5,3,759380
2,1,0.5,3,577155
2,1,0.5,34,489391
2,1,0.5,4,554716
2,1,0.5,4,530045
2,1,0.5,4,502112
2,1,0.5,4,486227
2,1,0.5,4,424982
2,1,0.5,67,656770
2,1.5,-0.5,1,1127276
2,1.5,-0.5,2,426620
2,1.5,-0.5,2,505320
2,1.5,-0.5,2,504896
2,1.5,-0.5,3,466479
2,1.5,-0.5,3,439056
2,1.5,-0.5,3,510615
2,1.5,-0.5,3,524072
2,1.5,-0.5,3,137836
2,1.5,-0.5,3,438787
2,1.5,-0.5,3,434959
2,1.5,-0.5,34,278098
2,1.5,-0.5,35,212828
2,1.5,-0.5,4,204270
2,1.5,-0.5,4,511960
2,1.5,-0.5,4,484782
2,1.5,-0.5,4,1800889
2,1.5,-0.5,4,508197
2,1.5,0,1,1058448
2,1.5,0,1,397568
2,1.5,0,1,521773
2,1.5,0,2,461140
2,1.5,0,2,1827358
2,1.5,0,2,394387
2,1.5,0,2,225755
2,1.5,0,2,481580
2,1.5,0,2,381110
2,1.5,0,3,369028
2,1.5,0,3,147906
2,1.5,0,3,519762
2,1.5,0,4,425516
2,1.5,0,4,385838
2,1.5,0,4,394606
2,1.5,0,5,456497
2,1.5,0,5,371113
2,1.5,0,5,519970
2,1.5,0,5,389669
2,1.5,0,67,481829
2,1.5,0.5,1,837524
2,1.5,0.5,2,519963
2,1.5,0.5,2,447276
2,1.5,0.5,2,526269
2,1.5,0.5,3,625841
2,1.5,0.5,3,426726
2,1.5,0.5,3,143005
2,1.5,0.5,3,491032
2,1.5,0.5,34,520082
2,1.5,0.5,4,414462
2,1.5,0.5,4,224766
2,1.5,0.5,4,385284
2,1.5,0.5,4,661671
2,1.5,0.5,4,383107
2,1.5,0.5,5,487283
2,1.5,0.5,5,972881
2,1.5,0.5,5,405751
2,1.5,0.5,5,477551
2,1.5,0.5,5,541144
2,2,-0.5,1,470416
2,2,-0.5,2,496665
2,2,-0.5,2,443319
2,2,-0.5,2,480522
2,2,-0.5,3,676340
2,2,-0.5,3,516616
2,2,-0.5,3,141024
2,2,-0.5,34,552974
2,2,-0.5,4,487786
2,2,-0.5,4,505639
2,2,-0.5,4,716249
2,2,-0.5,4,194625
2,2,-0.5,4,507683
2,2,-0.5,5,744444
2,2,-0.5,5,448001
2,2,-0.5,5,509724
2,2,0,1,1085704
2,2,0,2,617628
2,2,0,2,512241
2,2,0,2,522735
2,2,0,3,252636
2,2,0,3,1059091
2,2,0,3,627729
2,2,0,3,483012
2,2,0,4,468766
2,2,0,4,601017
2,2,0,4,457381
2,2,0,5,1838570
2,2,0,5,503408
2,2,0,6,580075
2,2,0,6,499621
2,2,0.5,1,369742
2,2,0.5,2,693721
2,2,0.5,2,413279
2,2,0.5,2,412481
2,2,0.5,2,387682
2,2,0.5,3,457744
2,2,0.5,3,444759
2,2,0.5,3,966981
2,2,0.5,3,463527
2,2,0.5,3,131558
2,2,0.5,4,414552
2,2,0.5,4,179480
2,2,0.5,4,389576
2,2,0.5,4,328849
2,2,0.5,4,1247360
2,2,0.5,5,935953
2,2,0.5,5,440035
2,2,0.5,5,342149
2,2,0.5,5,445367
2,2,0.5,67,594798
